# BUSCO version is: 5.5.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2024-01-08, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
59552at50557	Complete	ptg000062l:7376162-7367233	7376162	7367233	-	574.0	333	https://v10-1.orthodb.org/?query=59552at50557	Eukaryotic translation initiation factor 3 subunit M
59664at50557	Complete	ptg000132l:7085446-7057698	7085446	7057698	-	846.4	728	https://v10-1.orthodb.org/?query=59664at50557	DNA2/NAM7 helicase, AAA domain
59721at50557	Complete	ptg000020l:10347976-10327757	10347976	10327757	-	402.1	358	https://v10-1.orthodb.org/?query=59721at50557	Peptidase M16, C-terminal
59918at50557	Complete	ptg000082l:100835083-100851036	100835083	100851036	+	516.9	280	https://v10-1.orthodb.org/?query=59918at50557	Gtr1/RagA G protein
59985at50557	Complete	ptg000004l:48794519-48819076	48794519	48819076	+	474.4	406	https://v10-1.orthodb.org/?query=59985at50557	Alpha-1,3-glucosyltransferase
60092at50557	Complete	ptg000068l:3445225-3477893	3445225	3477893	+	660.5	364	https://v10-1.orthodb.org/?query=60092at50557	Ankyrin repeat
60261at50557	Complete	ptg000061l:11661517-11671539	11661517	11671539	+	574.4	296	https://v10-1.orthodb.org/?query=60261at50557	Zinc finger, CCCH-type
60470at50557	Complete	ptg000003l:19763478-19688582	19763478	19688582	-	523.5	380	https://v10-1.orthodb.org/?query=60470at50557	SAC3/GANP/THP3
60694at50557	Complete	ptg000072l:8601034-8634665	8601034	8634665	+	633.2	580	https://v10-1.orthodb.org/?query=60694at50557	Smg8/Smg9
60711at50557	Complete	ptg000005l:126049751-126076789	126049751	126076789	+	339.0	243	https://v10-1.orthodb.org/?query=60711at50557	Transcription factor, MADS-box
60720at50557	Duplicated	ptg000017l:9999365-9999111	9999365	9999111	-	39.4	67	https://v10-1.orthodb.org/?query=60720at50557	Zinc finger C2H2 superfamily
60720at50557	Duplicated	ptg000072l:9453011-9453361	9453011	9453361	+	38.8	76	https://v10-1.orthodb.org/?query=60720at50557	Zinc finger C2H2 superfamily
60720at50557	Duplicated	ptg000081l:46404873-46404649	46404873	46404649	-	41.0	62	https://v10-1.orthodb.org/?query=60720at50557	Zinc finger C2H2 superfamily
60720at50557	Duplicated	ptg000142l:9167234-9166992	9167234	9166992	-	40.5	72	https://v10-1.orthodb.org/?query=60720at50557	Zinc finger C2H2 superfamily
60857at50557	Complete	ptg000040l:51280119-51240514	51280119	51240514	-	365.0	191	https://v10-1.orthodb.org/?query=60857at50557	SH3 domain
60890at50557	Complete	ptg000290l:1835462-1855966	1835462	1855966	+	524.5	431	https://v10-1.orthodb.org/?query=60890at50557	Glucosidase 2 subunit beta-like
60951at50557	Complete	ptg000038l:20155513-20180330	20155513	20180330	+	556.1	302	https://v10-1.orthodb.org/?query=60951at50557	Winged helix-like DNA-binding domain superfamily
60961at50557	Missing
60993at50557	Complete	ptg000130l:2377006-2419289	2377006	2419289	+	684.1	455	https://v10-1.orthodb.org/?query=60993at50557	DnaJ domain
61099at50557	Complete	ptg000005l:126517996-126540836	126517996	126540836	+	426.9	303	https://v10-1.orthodb.org/?query=61099at50557	SAND domain
61176at50557	Complete	ptg000022l:3386975-3385518	3386975	3385518	-	400.5	354	https://v10-1.orthodb.org/?query=61176at50557	GPI mannosyltransferase
61442at50557	Duplicated	ptg000026l:4712856-4741324	4712856	4741324	+	629.9	471	https://v10-1.orthodb.org/?query=61442at50557	SANT/Myb domain
61442at50557	Duplicated	ptg000072l:6044169-6045938	6044169	6045938	+	607.9	479	https://v10-1.orthodb.org/?query=61442at50557	SANT/Myb domain
61616at50557	Complete	ptg000001l:29455841-29300954	29455841	29300954	-	263.5	153	https://v10-1.orthodb.org/?query=61616at50557	Nuclear hormone receptor, ligand-binding domain
61652at50557	Complete	ptg000010l:29519574-29543250	29519574	29543250	+	660.9	395	https://v10-1.orthodb.org/?query=61652at50557	Intimal thickness related receptor, IRP
61705at50557	Complete	ptg000071l:959452-997971	959452	997971	+	570.2	350	https://v10-1.orthodb.org/?query=61705at50557	W2 domain
62106at50557	Complete	ptg000074l:18636843-18635206	18636843	18635206	-	462.3	333	https://v10-1.orthodb.org/?query=62106at50557	Glycosyl transferase, ALG6/ALG8
62569at50557	Complete	ptg000017l:35110183-35123444	35110183	35123444	+	627.2	401	https://v10-1.orthodb.org/?query=62569at50557	Transmembrane protein 161A/B
62733at50557	Complete	ptg000029l:1095739-1072546	1095739	1072546	-	274.8	243	https://v10-1.orthodb.org/?query=62733at50557	solute carrier family 35 member F6
63006at50557	Complete	ptg000061l:79710556-79739966	79710556	79739966	+	581.3	357	https://v10-1.orthodb.org/?query=63006at50557	Mitochondrial import inner membrane translocase subunit TIM44
63110at50557	Complete	ptg000101l:2066004-2044062	2066004	2044062	-	279.3	234	https://v10-1.orthodb.org/?query=63110at50557	GDP-fucose protein O-fucosyltransferase
63135at50557	Complete	ptg000012l:109664014-109690654	109664014	109690654	+	342.8	345	https://v10-1.orthodb.org/?query=63135at50557	UBX domain
63395at50557	Complete	ptg000051l:2620540-2602341	2620540	2602341	-	401.6	214	https://v10-1.orthodb.org/?query=63395at50557	Protein kinase domain
63645at50557	Complete	ptg000021l:19760373-19724421	19760373	19724421	-	603.8	279	https://v10-1.orthodb.org/?query=63645at50557	WD40 repeat
63655at50557	Complete	ptg000091l:4822466-4821336	4822466	4821336	-	471.4	312	https://v10-1.orthodb.org/?query=63655at50557	RNA 3'-terminal phosphate cyclase domain
63767at50557	Complete	ptg000040l:4754696-4735492	4754696	4735492	-	308.4	204	https://v10-1.orthodb.org/?query=63767at50557	Ubiquitin-like domain-containing CTD phosphatase 1
63888at50557	Complete	ptg000160l:3140096-3133347	3140096	3133347	-	450.4	291	https://v10-1.orthodb.org/?query=63888at50557	Ankyrin repeat
63962at50557	Complete	ptg000072l:3947856-3933170	3947856	3933170	-	585.4	393	https://v10-1.orthodb.org/?query=63962at50557	Protein kinase domain
64014at50557	Complete	ptg000049l:9786938-9766902	9786938	9766902	-	229.6	231	https://v10-1.orthodb.org/?query=64014at50557	Diacylglycerol kinase, catalytic domain
64167at50557	Complete	ptg000016l:76363515-76356669	76363515	76356669	-	401.7	367	https://v10-1.orthodb.org/?query=64167at50557	MRPS27/PTCD2
64266at50557	Complete	ptg000029l:27215998-27184172	27215998	27184172	-	547.1	295	https://v10-1.orthodb.org/?query=64266at50557	Cytidyltransferase-like domain
64673at50557	Complete	ptg000041l:68733015-68762249	68733015	68762249	+	578.0	358	https://v10-1.orthodb.org/?query=64673at50557	26S proteasome non-ATPase regulatory subunit 12
64749at50557	Complete	ptg000043l:2138465-2156417	2138465	2156417	+	511.3	306	https://v10-1.orthodb.org/?query=64749at50557	COX15/CtaA family
64976at50557	Complete	ptg000001l:44718361-44658132	44718361	44658132	-	409.4	410	https://v10-1.orthodb.org/?query=64976at50557	VWFC domain
65033at50557	Complete	ptg000017l:29236096-29225794	29236096	29225794	-	577.7	326	https://v10-1.orthodb.org/?query=65033at50557	Protein kinase domain
65123at50557	Complete	ptg000121l:5690880-5673651	5690880	5673651	-	361.8	252	https://v10-1.orthodb.org/?query=65123at50557	Geranylgeranyl transferase type-1 subunit beta
65263at50557	Complete	ptg000084l:8460287-8479945	8460287	8479945	+	342.8	248	https://v10-1.orthodb.org/?query=65263at50557	SH2 domain
65366at50557	Complete	ptg000040l:34195755-34149992	34195755	34149992	-	450.8	316	https://v10-1.orthodb.org/?query=65366at50557	Phosphatidylethanolamine-binding protein
65449at50557	Complete	ptg000074l:17441535-17416250	17441535	17416250	-	535.5	432	https://v10-1.orthodb.org/?query=65449at50557	RNA helicase
65618at50557	Complete	ptg000072l:20719923-20698812	20719923	20698812	-	510.8	331	https://v10-1.orthodb.org/?query=65618at50557	Thioredoxin domain
65689at50557	Complete	ptg000033l:7141831-7106459	7141831	7106459	-	691.2	539	https://v10-1.orthodb.org/?query=65689at50557	N-acetyltransferase B complex, non-catalytic subunit
65934at50557	Complete	ptg000101l:3057905-3090329	3057905	3090329	+	456.2	302	https://v10-1.orthodb.org/?query=65934at50557	Calponin homology domain
65980at50557	Complete	ptg000083l:23088072-23063281	23088072	23063281	-	551.8	372	https://v10-1.orthodb.org/?query=65980at50557	Tetratricopeptide repeat
66267at50557	Complete	ptg000061l:4669034-4641367	4669034	4641367	-	376.0	301	https://v10-1.orthodb.org/?query=66267at50557	WIF domain
66318at50557	Complete	ptg000128l:3255758-3240133	3255758	3240133	-	205.9	200	https://v10-1.orthodb.org/?query=66318at50557	Short-chain dehydrogenase/reductase, conserved site
66354at50557	Complete	ptg000078l:9459353-9485388	9459353	9485388	+	624.8	310	https://v10-1.orthodb.org/?query=66354at50557	Methionine aminopeptidase 2
66427at50557	Complete	ptg000025l:7028221-7040386	7028221	7040386	+	570.9	294	https://v10-1.orthodb.org/?query=66427at50557	Ribonucleotide reductase small subunit
66447at50557	Complete	ptg000083l:35658030-35639227	35658030	35639227	-	317.9	315	https://v10-1.orthodb.org/?query=66447at50557	Sister chromatid cohesion protein Dcc1
66453at50557	Complete	ptg000083l:54722708-54706632	54722708	54706632	-	554.0	335	https://v10-1.orthodb.org/?query=66453at50557	Nucleotidyl transferase domain
66548at50557	Complete	ptg000029l:17930840-17929677	17930840	17929677	-	397.4	268	https://v10-1.orthodb.org/?query=66548at50557	Fat storage-inducing transmembrane protein
66571at50557	Complete	ptg000015l:19004194-18990290	19004194	18990290	-	592.8	338	https://v10-1.orthodb.org/?query=66571at50557	Clathrin adaptor, mu subunit
66657at50557	Complete	ptg000025l:31381289-31422156	31381289	31422156	+	506.9	369	https://v10-1.orthodb.org/?query=66657at50557	GTP binding domain
66688at50557	Complete	ptg000041l:38434541-38449411	38434541	38449411	+	327.3	311	https://v10-1.orthodb.org/?query=66688at50557	Fuzzy protein
66690at50557	Complete	ptg000016l:24659060-24644343	24659060	24644343	-	241.0	217	https://v10-1.orthodb.org/?query=66690at50557	Inositol monophosphatase-like
66691at50557	Complete	ptg000072l:18314943-18276477	18314943	18276477	-	376.8	255	https://v10-1.orthodb.org/?query=66691at50557	Actin-related protein 2/3 complex subunit
66718at50557	Complete	ptg000007l:8973899-8944606	8973899	8944606	-	285.7	216	https://v10-1.orthodb.org/?query=66718at50557	fasciculation and elongation protein zeta-2
66736at50557	Complete	ptg000082l:105663129-105677037	105663129	105677037	+	239.4	193	https://v10-1.orthodb.org/?query=66736at50557	Cyclin PHO80-like
66842at50557	Complete	ptg000041l:78585457-78620374	78585457	78620374	+	438.6	309	https://v10-1.orthodb.org/?query=66842at50557	Zinc finger C2H2-type
66850at50557	Complete	ptg000021l:7171426-7214804	7171426	7214804	+	425.3	316	https://v10-1.orthodb.org/?query=66850at50557	2-oxoacid dehydrogenase acyltransferase, catalytic domain
67170at50557	Complete	ptg000041l:88804477-88786535	88804477	88786535	-	523.3	333	https://v10-1.orthodb.org/?query=67170at50557	26S proteasome non-ATPase regulatory subunit 13
67311at50557	Complete	ptg000129l:5014357-5043055	5014357	5043055	+	642.0	524	https://v10-1.orthodb.org/?query=67311at50557	MIF4G-like domain superfamily
67486at50557	Complete	ptg000017l:1103994-1079723	1103994	1079723	-	694.6	363	https://v10-1.orthodb.org/?query=67486at50557	Myristoyl-CoA:protein N-myristoyltransferase, C-terminal
67606at50557	Complete	ptg000157l:1717554-1699288	1717554	1699288	-	706.9	375	https://v10-1.orthodb.org/?query=67606at50557	ATPase, AAA-type, conserved site
67700at50557	Complete	ptg000142l:21783566-21772263	21783566	21772263	-	167.5	178	https://v10-1.orthodb.org/?query=67700at50557	Neugrin/Rrg9
67725at50557	Complete	ptg000072l:9722097-9748056	9722097	9748056	+	572.7	285	https://v10-1.orthodb.org/?query=67725at50557	Organic solute transporter subunit alpha/Transmembrane protein 184
68043at50557	Complete	ptg000074l:19167722-19189705	19167722	19189705	+	462.1	292	https://v10-1.orthodb.org/?query=68043at50557	Helicase, C-terminal
68076at50557	Complete	ptg000106l:2284281-2318932	2284281	2318932	+	485.5	279	https://v10-1.orthodb.org/?query=68076at50557	Geranylgeranyl transferase type-2 subunit beta
68094at50557	Complete	ptg000084l:3974336-3978631	3974336	3978631	+	411.7	250	https://v10-1.orthodb.org/?query=68094at50557	Prostaglandin E synthase 2
68325at50557	Complete	ptg000492l:702925-665462	702925	665462	-	474.7	299	https://v10-1.orthodb.org/?query=68325at50557	WD40 repeat
68441at50557	Complete	ptg000083l:35951523-35944257	35951523	35944257	-	374.0	246	https://v10-1.orthodb.org/?query=68441at50557	Putative RNA methyltransferase
68476at50557	Complete	ptg000029l:42038354-41926225	42038354	41926225	-	454.3	258	https://v10-1.orthodb.org/?query=68476at50557	NadR/Ttd14, AAA domain
68493at50557	Complete	ptg000078l:33364291-33453498	33364291	33453498	+	422.1	397	https://v10-1.orthodb.org/?query=68493at50557	Alpha/Beta hydrolase fold
68581at50557	Complete	ptg000010l:20045867-20034358	20045867	20034358	-	543.1	291	https://v10-1.orthodb.org/?query=68581at50557	SH3 domain
68599at50557	Complete	ptg000040l:22798214-22708462	22798214	22708462	-	258.1	183	https://v10-1.orthodb.org/?query=68599at50557	Zinc finger C2H2-type
68813at50557	Complete	ptg000078l:46157623-46099570	46157623	46099570	-	383.0	247	https://v10-1.orthodb.org/?query=68813at50557	Diphosphomevalonate decarboxylase
68878at50557	Complete	ptg000029l:39529959-39456910	39529959	39456910	-	286.5	138	https://v10-1.orthodb.org/?query=68878at50557	Zinc finger C2H2 superfamily
68957at50557	Complete	ptg000013l:20341501-20357959	20341501	20357959	+	425.5	293	https://v10-1.orthodb.org/?query=68957at50557	WD40 repeat
69102at50557	Complete	ptg000022l:7512569-7472465	7512569	7472465	-	265.2	159	https://v10-1.orthodb.org/?query=69102at50557	PPM-type phosphatase domain
69159at50557	Complete	ptg000074l:14135484-14121241	14135484	14121241	-	553.7	308	https://v10-1.orthodb.org/?query=69159at50557	SNF5/SMARCB1/INI1
69497at50557	Complete	ptg000044l:7742112-7795043	7742112	7795043	+	343.4	312	https://v10-1.orthodb.org/?query=69497at50557	Glycosyl transferase, family 8
69548at50557	Complete	ptg000074l:4119022-4144740	4119022	4144740	+	523.1	346	https://v10-1.orthodb.org/?query=69548at50557	WD40 repeat
69725at50557	Complete	ptg000004l:5650621-5661904	5650621	5661904	+	326.9	285	https://v10-1.orthodb.org/?query=69725at50557	Pleckstrin homology domain
69729at50557	Complete	ptg000072l:5936060-5963982	5936060	5963982	+	425.8	396	https://v10-1.orthodb.org/?query=69729at50557	Regulator of MON1-CCZ1 complex, C-terminal
69855at50557	Complete	ptg000050l:54871-80525	54871	80525	+	607.5	417	https://v10-1.orthodb.org/?query=69855at50557	tRNA-dihydrouridine synthase
69869at50557	Complete	ptg000082l:108851816-108889239	108851816	108889239	+	156.7	333	https://v10-1.orthodb.org/?query=69869at50557	LOC413427
69957at50557	Complete	ptg000041l:45960349-45946091	45960349	45946091	-	472.4	338	https://v10-1.orthodb.org/?query=69957at50557	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
70047at50557	Complete	ptg000074l:15749602-15748304	15749602	15748304	-	666.4	359	https://v10-1.orthodb.org/?query=70047at50557	26S proteasome non-ATPase regulatory subunit 11
70072at50557	Complete	ptg000041l:102991519-102881879	102991519	102881879	-	654.1	377	https://v10-1.orthodb.org/?query=70072at50557	Fido domain
70122at50557	Complete	ptg000159l:6695927-6611713	6695927	6611713	-	333.3	346	https://v10-1.orthodb.org/?query=70122at50557	Zinc finger C2H2 superfamily
70279at50557	Complete	ptg000062l:20909056-20900217	20909056	20900217	-	304.2	210	https://v10-1.orthodb.org/?query=70279at50557	Exoribonuclease, phosphorolytic domain 1
70367at50557	Complete	ptg000043l:9080718-9035995	9080718	9035995	-	522.4	403	https://v10-1.orthodb.org/?query=70367at50557	Carbohydrate kinase, FGGY, C-terminal
70521at50557	Complete	ptg000062l:7961679-7870009	7961679	7870009	-	255.1	226	https://v10-1.orthodb.org/?query=70521at50557	Aminoglycoside phosphotransferase
70651at50557	Complete	ptg000166l:1779982-1781037	1779982	1781037	+	471.7	270	https://v10-1.orthodb.org/?query=70651at50557	Cation efflux protein
70675at50557	Complete	ptg000001l:38285845-38273344	38285845	38273344	-	733.5	451	https://v10-1.orthodb.org/?query=70675at50557	Cactin, central domain
70721at50557	Complete	ptg000083l:69997674-70036596	69997674	70036596	+	526.8	253	https://v10-1.orthodb.org/?query=70721at50557	Ubiquitin specific protease, conserved site
70743at50557	Complete	ptg000083l:12797269-12796049	12797269	12796049	-	476.6	321	https://v10-1.orthodb.org/?query=70743at50557	Glycosyl transferase, family 1
70763at50557	Complete	ptg000074l:21164423-21157441	21164423	21157441	-	203.0	219	https://v10-1.orthodb.org/?query=70763at50557	Rad9/Ddc1
71152at50557	Complete	ptg000081l:44845649-44869660	44845649	44869660	+	267.1	210	https://v10-1.orthodb.org/?query=71152at50557	SH3 domain
71619at50557	Complete	ptg000017l:34794502-34830766	34794502	34830766	+	375.3	231	https://v10-1.orthodb.org/?query=71619at50557	NUDIX hydrolase domain
71739at50557	Complete	ptg000019l:3407526-3390580	3407526	3390580	-	426.5	251	https://v10-1.orthodb.org/?query=71739at50557	Eukaryotic translation initiation factor 3 subunit I
71987at50557	Complete	ptg000017l:30386660-30368554	30386660	30368554	-	391.3	276	https://v10-1.orthodb.org/?query=71987at50557	Actin-depolymerising factor homology domain
72000at50557	Complete	ptg000044l:26102812-26200087	26102812	26200087	+	258.5	142	https://v10-1.orthodb.org/?query=72000at50557	Chitin binding domain
72085at50557	Complete	ptg000078l:27856596-27878791	27856596	27878791	+	537.6	398	https://v10-1.orthodb.org/?query=72085at50557	Cytochrome P450
72133at50557	Complete	ptg000012l:94979945-94955303	94979945	94955303	-	480.5	277	https://v10-1.orthodb.org/?query=72133at50557	Zinc finger, RING-type
72511at50557	Complete	ptg000029l:18086499-18104794	18086499	18104794	+	541.9	541	https://v10-1.orthodb.org/?query=72511at50557	Pop1, N-terminal
72573at50557	Complete	ptg000081l:39343253-39327666	39343253	39327666	-	451.8	298	https://v10-1.orthodb.org/?query=72573at50557	Organic solute transporter subunit alpha/Transmembrane protein 184
